,Idade,Genero,Estados,Cargo,Carreira,Faixa salarial,Experiencia,Raça
2895,30.0,Masculino,Pernambuco (PE),,,5000.0,de 7 a 10 anos,Preta
2896,27.0,Feminino,Minas Gerais (MG),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Branca
2897,,,,,,,,
2898,55.0,Masculino,São Paulo (SP),,,35000.0,Mais de 10 anos,Preta
2899,27.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca
2900,27.0,Feminino,Rio Grande do Sul (RS),Analista de BI,Júnior,5000.0,Até 2 anos,Branca
2901,20.0,Feminino,Goiás (GO),Cientista de dados,Júnior,3500.0,Até 2 anos,Não informado
2902,42.0,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Amarela
2903,27.0,Masculino,Tocantins (TO),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca
2904,32.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,14000.0,de 7 a 10 anos,Branca
2905,,,,,,,,
2906,45.0,Feminino,Rio Grande do Sul (RS),Cientista de dados,Júnior,5000.0,Até 2 anos,Parda
2907,28.0,Masculino,Santa Catarina (SC),Outra opção,Júnior,5000.0,Até 2 anos,Branca
2908,24.0,Masculino,Pernambuco (PE),Analista de BI,Júnior,5000.0,de 3 a 4 anos,Branca
2909,20.0,Masculino,Ceará (CE),Engenheiro de dados,Pleno,5000.0,Até 2 anos,Branca
2910,47.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,Até 2 anos,Parda
2911,29.0,Feminino,Ceará (CE),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda
2912,47.0,Masculino,São Paulo (SP),,,7000.0,de 4 a 6 anos,Branca
2913,28.0,Masculino,Bahia (BA),Analista de BI,Júnior,5000.0,Até 2 anos,Parda
2914,31.0,Feminino,Minas Gerais (MG),,,7000.0,Mais de 10 anos,Branca
2915,37.0,Masculino,Paraná (PR),Engenheiro de dados,Pleno,14000.0,de 3 a 4 anos,Branca
2916,27.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca
2917,24.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,7000.0,Até 2 anos,Branca
2918,26.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,Até 2 anos,Branca
2919,26.0,Feminino,Rio Grande do Sul (RS),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Amarela
2920,32.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,14000.0,de 4 a 6 anos,Parda
2921,23.0,Masculino,São Paulo (SP),,,,,Branca
2922,32.0,Masculino,Espírito Santo (ES),,,,,Branca
2923,24.0,Masculino,São Paulo (SP),Analista de BI,Pleno,7000.0,de 4 a 6 anos,Branca
2924,32.0,Masculino,,Analista de Dados,Pleno,7000.0,Até 2 anos,Branca
2925,54.0,Masculino,São Paulo (SP),,,,,Branca
2926,28.0,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,Até 2 anos,Branca
2927,25.0,Masculino,São Paulo (SP),Analista de BI,Júnior,2500.0,Até 2 anos,Branca
2928,22.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,1500.0,Até 2 anos,Branca
2929,26.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 3 a 4 anos,Branca
2930,27.0,Feminino,Distrito Federal (DF),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca
2931,30.0,Masculino,São Paulo (SP),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Preta
2932,29.0,Masculino,Santa Catarina (SC),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca
2933,38.0,Masculino,Piauí (PI),,,,,Parda
2934,26.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Parda
2935,38.0,Masculino,Minas Gerais (MG),,,7000.0,de 4 a 6 anos,Parda
2936,25.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Branca
2937,41.0,Feminino,Santa Catarina (SC),,,14000.0,de 7 a 10 anos,Branca
2938,27.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Sênior,18000.0,Até 2 anos,Preta
2939,33.0,Feminino,Maranhão (MA),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca
2940,24.0,Masculino,São Paulo (SP),Outra opção,Júnior,14000.0,de 3 a 4 anos,Parda
2941,53.0,Feminino,São Paulo (SP),,,40000.0,Mais de 10 anos,Branca
2942,27.0,Masculino,Minas Gerais (MG),Analista de BI,Pleno,7000.0,Até 2 anos,Parda
2943,53.0,Feminino,Distrito Federal (DF),Analista de BI,Sênior,10000.0,de 4 a 6 anos,Parda
2944,32.0,Feminino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Branca
2945,22.0,Masculino,Santa Catarina (SC),,,,,Branca
2946,35.0,Masculino,São Paulo (SP),,,27500.0,de 7 a 10 anos,Branca
2947,37.0,Masculino,Minas Gerais (MG),Cientista de dados,Sênior,22500.0,Mais de 10 anos,Branca
2948,26.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,14000.0,de 4 a 6 anos,Amarela
2949,34.0,Masculino,São Paulo (SP),,,10000.0,de 3 a 4 anos,Branca
2950,32.0,Masculino,,Analista de Dados,Júnior,7000.0,Até 2 anos,Branca
2951,25.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Branca
2952,28.0,Masculino,Pernambuco (PE),Analista de BI,Pleno,2500.0,Até 2 anos,Branca
2953,28.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Júnior,3500.0,Até 2 anos,Branca
2954,31.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,7000.0,Até 2 anos,Branca
2955,31.0,Masculino,São Paulo (SP),,,,,Branca
2956,30.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Sênior,18000.0,de 4 a 6 anos,Branca
2957,34.0,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Preta
2958,33.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Parda
2959,31.0,Masculino,Santa Catarina (SC),Outra opção,Pleno,3500.0,Até 2 anos,Branca
2960,36.0,Feminino,São Paulo (SP),,,,,Parda
2961,36.0,Feminino,,Analista de BI,Sênior,27500.0,de 4 a 6 anos,Parda
2962,32.0,Feminino,São Paulo (SP),,,22500.0,de 7 a 10 anos,Branca
2963,21.0,Masculino,Santa Catarina (SC),Analista de BI,Júnior,1500.0,Até 2 anos,Parda
2964,28.0,Masculino,,,,,,Branca
2965,33.0,Masculino,Rio Grande do Sul (RS),Analista de BI,Pleno,7000.0,de 4 a 6 anos,Branca
2966,23.0,Masculino,Paraná (PR),Cientista de dados,Pleno,5000.0,Até 2 anos,Amarela
2967,29.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca
2968,28.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Júnior,5000.0,Até 2 anos,Branca
2969,37.0,Masculino,Minas Gerais (MG),Analista de BI,Sênior,14000.0,Mais de 10 anos,Branca
2970,38.0,Masculino,Espírito Santo (ES),,,,,Branca
2971,21.0,Masculino,Paraná (PR),Cientista de dados,Pleno,5000.0,de 4 a 6 anos,Parda
2972,22.0,Masculino,São Paulo (SP),Analista de BI,Júnior,1500.0,Até 2 anos,Branca
2973,26.0,Feminino,Espírito Santo (ES),Engenheiro de dados,Sênior,10000.0,Até 2 anos,Parda
2974,28.0,Masculino,São Paulo (SP),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Preta
2975,31.0,Masculino,Ceará (CE),,,10000.0,de 4 a 6 anos,Branca
2976,35.0,Masculino,Paraná (PR),Cientista de dados,Pleno,14000.0,de 3 a 4 anos,Branca
2977,,,,,,,,
2978,34.0,Feminino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,de 4 a 6 anos,Amarela
2979,29.0,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,Até 2 anos,Parda
2980,,,,,,,,
2981,38.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Sênior,10000.0,de 4 a 6 anos,Branca
2982,28.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,7000.0,Até 2 anos,Parda
2983,37.0,Feminino,Tocantins (TO),,,,,Parda
2984,23.0,Masculino,Paraná (PR),Outra opção,Júnior,1500.0,Até 2 anos,Branca
2985,40.0,Feminino,Minas Gerais (MG),Analista de BI,Júnior,2500.0,Até 2 anos,Parda
2986,22.0,Masculino,São Paulo (SP),,,5000.0,de 3 a 4 anos,Branca
2987,22.0,Masculino,Paraíba (PB),Cientista de dados,Júnior,1500.0,de 3 a 4 anos,Branca
2988,28.0,Masculino,Goiás (GO),Analista de BI,Pleno,5000.0,Até 2 anos,Branca
2989,39.0,Masculino,São Paulo (SP),Outra opção,Sênior,18000.0,de 4 a 6 anos,Branca
2990,,,,,,,,
2991,29.0,Feminino,Paraná (PR),Analista de BI,Sênior,10000.0,Até 2 anos,Parda
2992,26.0,Feminino,Ceará (CE),,,,,Indígena
2993,35.0,Masculino,São Paulo (SP),,,18000.0,de 7 a 10 anos,Parda
2994,34.0,Masculino,Rio de Janeiro (RJ),Outra opção,Júnior,1500.0,Até 2 anos,Parda
2995,40.0,Masculino,São Paulo (SP),,,22500.0,de 7 a 10 anos,Branca
2996,26.0,Masculino,Minas Gerais (MG),Outra opção,Sênior,10000.0,de 4 a 6 anos,Parda
2997,,,,,,,,
2998,30.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Pleno,5000.0,de 4 a 6 anos,Branca
2999,38.0,Masculino,Pernambuco (PE),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca
3000,22.0,Feminino,Rio de Janeiro (RJ),Outra opção,Júnior,3500.0,Até 2 anos,Preta
3001,21.0,Masculino,Ceará (CE),Engenheiro de dados,Júnior,1500.0,Até 2 anos,Branca
3002,33.0,Masculino,Paraíba (PB),Analista de BI,Pleno,5000.0,de 4 a 6 anos,Parda
3003,24.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,18000.0,de 3 a 4 anos,Branca
3004,56.0,Masculino,Paraná (PR),Outra opção,Sênior,2500.0,de 7 a 10 anos,Parda
3005,23.0,Feminino,Minas Gerais (MG),Outra opção,Pleno,3500.0,Até 2 anos,Parda
3006,19.0,Feminino,Santa Catarina (SC),Outra opção,Pleno,1500.0,Até 2 anos,Parda
3007,41.0,Feminino,Pernambuco (PE),Analista de Dados,Júnior,1500.0,Até 2 anos,Branca
3008,27.0,Feminino,São Paulo (SP),,,,,Branca
3009,28.0,Masculino,Paraná (PR),Analista de BI,Pleno,7000.0,Até 2 anos,Branca
3010,,,,,,,,
3011,32.0,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Parda
3012,32.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,7000.0,de 4 a 6 anos,Amarela
3013,42.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,Mais de 10 anos,Parda
3014,38.0,Masculino,Paraíba (PB),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Não informado
3015,31.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,27500.0,de 7 a 10 anos,Branca
3016,37.0,Masculino,Ceará (CE),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Branca
3017,27.0,Feminino,Minas Gerais (MG),,,,,Branca
3018,40.0,Feminino,São Paulo (SP),,,,,Branca
3019,32.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca
3020,25.0,Masculino,,Outra opção,Júnior,18000.0,Até 2 anos,Branca
3021,31.0,Masculino,Alagoas (AL),Cientista de dados,Pleno,10000.0,Até 2 anos,Parda
3022,34.0,Masculino,São Paulo (SP),,,1500.0,Até 2 anos,Branca
3023,42.0,Masculino,Pernambuco (PE),Analista de Dados,Pleno,22500.0,de 4 a 6 anos,Branca
3024,26.0,Feminino,Distrito Federal (DF),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Branca
3025,25.0,Masculino,Santa Catarina (SC),Analista de BI,Pleno,14000.0,de 3 a 4 anos,Branca
3026,41.0,Masculino,Paraíba (PB),Outra opção,Sênior,5000.0,de 7 a 10 anos,Branca
3027,34.0,Feminino,Paraná (PR),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca
3028,29.0,Masculino,Minas Gerais (MG),Cientista de dados,Sênior,18000.0,de 4 a 6 anos,Branca
3029,32.0,Masculino,Ceará (CE),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Parda
3030,31.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,3500.0,Até 2 anos,Preta
3031,27.0,Masculino,Paraná (PR),Engenheiro de dados,Sênior,18000.0,de 4 a 6 anos,Branca
3032,33.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 4 a 6 anos,Branca
3033,24.0,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Parda
3034,26.0,Masculino,Paraná (PR),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca
3035,33.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca
3036,30.0,Masculino,São Paulo (SP),Outra opção,Sênior,10000.0,Até 2 anos,Branca
3037,26.0,Masculino,Minas Gerais (MG),Cientista de dados,Júnior,5000.0,Até 2 anos,Parda
3038,30.0,Feminino,Minas Gerais (MG),Analista de BI,Júnior,3500.0,de 3 a 4 anos,Branca
3039,19.0,Masculino,Santa Catarina (SC),,,,,Branca
3040,20.0,Masculino,Minas Gerais (MG),Outra opção,Júnior,2500.0,Até 2 anos,Branca
3041,28.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,10000.0,de 4 a 6 anos,Parda
3042,41.0,Masculino,,,,40000.0,de 3 a 4 anos,Branca
3043,28.0,Feminino,São Paulo (SP),Cientista de dados,Pleno,7000.0,Até 2 anos,Branca
3044,25.0,Masculino,Minas Gerais (MG),,,14000.0,de 3 a 4 anos,Preta
3045,26.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,Até 2 anos,Branca
3046,36.0,Masculino,Rio Grande do Sul (RS),,,10000.0,de 3 a 4 anos,Amarela
3047,23.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,5000.0,de 3 a 4 anos,Branca
3048,30.0,Feminino,Pernambuco (PE),,,7000.0,Até 2 anos,Indígena
3049,29.0,Feminino,Minas Gerais (MG),Analista de Dados,Júnior,3500.0,Até 2 anos,Branca
3050,30.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,7000.0,Até 2 anos,Branca
3051,41.0,Masculino,Rio Grande do Sul (RS),,,22500.0,Mais de 10 anos,Branca
3052,27.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,Até 2 anos,Branca
3053,28.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Pleno,10000.0,Até 2 anos,Branca
3054,24.0,Masculino,Minas Gerais (MG),Analista de BI,Pleno,3500.0,de 4 a 6 anos,Parda
3055,37.0,Masculino,Paraná (PR),,,22500.0,Mais de 10 anos,Branca
3056,36.0,Feminino,São Paulo (SP),,,27500.0,Mais de 10 anos,Branca
3057,56.0,Masculino,Rio Grande do Sul (RS),,,7000.0,Mais de 10 anos,Branca
3058,45.0,Masculino,São Paulo (SP),,,7000.0,Mais de 10 anos,Branca
3059,28.0,Masculino,Paraná (PR),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca
3060,27.0,Masculino,São Paulo (SP),Analista de BI,Pleno,3500.0,Até 2 anos,Branca
3061,39.0,Feminino,São Paulo (SP),,,,,Branca
3062,28.0,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 3 a 4 anos,Branca
3063,41.0,Masculino,São Paulo (SP),,,22500.0,de 3 a 4 anos,Amarela
3064,29.0,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Parda
3065,23.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,3500.0,Até 2 anos,Branca
3066,37.0,Masculino,Rio Grande do Sul (RS),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Branca
3067,38.0,Masculino,Santa Catarina (SC),Analista de Dados,Sênior,18000.0,de 7 a 10 anos,Branca
3068,23.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,Até 2 anos,Branca
3069,31.0,Masculino,Paraná (PR),Analista de BI,Sênior,5000.0,de 4 a 6 anos,Branca
3070,27.0,Masculino,Espírito Santo (ES),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda
3071,30.0,Masculino,Santa Catarina (SC),,,14000.0,de 7 a 10 anos,Branca
3072,25.0,Feminino,São Paulo (SP),Analista de BI,Pleno,10000.0,de 3 a 4 anos,Parda
3073,34.0,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,22500.0,de 7 a 10 anos,Branca
3074,27.0,Feminino,Distrito Federal (DF),,,,,Branca
3075,35.0,Masculino,Paraná (PR),Cientista de dados,Sênior,18000.0,Até 2 anos,Preta
3076,29.0,Masculino,Mato Grosso (MT),,,14000.0,Até 2 anos,Parda
3077,32.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca
3078,40.0,Masculino,Rio de Janeiro (RJ),Outra opção,Pleno,2500.0,Até 2 anos,Parda
3079,41.0,Masculino,Distrito Federal (DF),Analista de BI,Pleno,10000.0,Até 2 anos,Parda
3080,25.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Júnior,2500.0,Até 2 anos,Parda
3081,36.0,Masculino,São Paulo (SP),,,27500.0,de 7 a 10 anos,Branca
3082,41.0,Masculino,São Paulo (SP),Analista de BI,Sênior,7000.0,Mais de 10 anos,Branca
3083,27.0,Masculino,Paraná (PR),Outra opção,Júnior,3500.0,Até 2 anos,Parda
3084,26.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Sênior,10000.0,de 4 a 6 anos,Parda
3085,,,,,,,,
3086,30.0,Masculino,Paraná (PR),,,7000.0,de 4 a 6 anos,Branca
3087,27.0,Masculino,Rio de Janeiro (RJ),Outra opção,Júnior,2500.0,Até 2 anos,Branca
3088,31.0,Masculino,Piauí (PI),Engenheiro de dados,Sênior,10000.0,de 4 a 6 anos,Parda
3089,34.0,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Pleno,10000.0,Até 2 anos,Branca
3090,34.0,Masculino,Paraná (PR),Engenheiro de dados,Sênior,14000.0,de 7 a 10 anos,Branca
3091,41.0,Feminino,Rio Grande do Sul (RS),Analista de BI,Sênior,7000.0,de 4 a 6 anos,Preta
3092,26.0,Feminino,Sergipe (SE),Engenheiro de dados,Sênior,14000.0,de 3 a 4 anos,Parda
3093,52.0,Masculino,Ceará (CE),Engenheiro de dados,Pleno,10000.0,Até 2 anos,Parda
3094,33.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,2500.0,Até 2 anos,Branca
3095,25.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca
3096,32.0,Feminino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Branca
3097,29.0,Masculino,São Paulo (SP),,,35000.0,de 3 a 4 anos,Branca
3098,34.0,Masculino,Distrito Federal (DF),Analista de Dados,Sênior,10000.0,de 7 a 10 anos,Preta
3099,43.0,Feminino,Rio de Janeiro (RJ),,,,,Branca
3100,28.0,Feminino,Santa Catarina (SC),Cientista de dados,Pleno,5000.0,de 3 a 4 anos,Branca
3101,27.0,Feminino,São Paulo (SP),Analista de BI,Pleno,10000.0,de 3 a 4 anos,Branca
3102,47.0,Masculino,Paraná (PR),,,18000.0,de 3 a 4 anos,Branca
3103,22.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,7000.0,Até 2 anos,Branca
3104,33.0,Masculino,São Paulo (SP),Outra opção,Sênior,10000.0,Até 2 anos,Parda
3105,28.0,Feminino,Bahia (BA),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Branca
3106,26.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,2500.0,Até 2 anos,Outra
3107,37.0,Feminino,São Paulo (SP),Engenheiro de dados,Sênior,18000.0,Mais de 10 anos,Branca
3108,34.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 3 a 4 anos,Branca
3109,43.0,Masculino,Paraná (PR),Analista de BI,Pleno,3500.0,Até 2 anos,Branca
3110,27.0,Masculino,Paraíba (PB),Analista de Dados,Pleno,3500.0,de 3 a 4 anos,Parda
3111,28.0,Masculino,Espírito Santo (ES),Analista de Dados,Pleno,14000.0,de 3 a 4 anos,Parda
3112,37.0,Masculino,,Engenheiro de dados,Sênior,18000.0,Mais de 10 anos,Branca
3113,47.0,Masculino,São Paulo (SP),,,14000.0,de 4 a 6 anos,Parda
3114,33.0,Feminino,Distrito Federal (DF),,,,,Preta
3115,31.0,Masculino,Bahia (BA),Engenheiro de dados,Sênior,40000.0,de 7 a 10 anos,Parda
3116,23.0,Masculino,Paraná (PR),Analista de Dados,Júnior,2500.0,Até 2 anos,Branca
3117,30.0,Masculino,São Paulo (SP),Engenheiro de dados,Júnior,2500.0,Até 2 anos,Parda
3118,21.0,Feminino,São Paulo (SP),Cientista de dados,Júnior,2500.0,Até 2 anos,Amarela
3119,56.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca
3120,23.0,Masculino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Branca
3121,25.0,Masculino,Paraná (PR),Analista de BI,Sênior,10000.0,de 4 a 6 anos,Branca
3122,47.0,Masculino,Bahia (BA),Outra opção,Pleno,10000.0,de 4 a 6 anos,Branca
3123,26.0,Feminino,São Paulo (SP),,,,,Branca
3124,45.0,Masculino,Paraná (PR),,,10000.0,Até 2 anos,Branca
3125,,,,,,,,
3126,33.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,14000.0,de 3 a 4 anos,Parda
3127,27.0,Masculino,São Paulo (SP),,,,,Branca
3128,30.0,Feminino,Rio Grande do Sul (RS),Engenheiro de dados,Júnior,5000.0,Até 2 anos,Branca
3129,28.0,Masculino,Minas Gerais (MG),,,,,Branca
3130,25.0,Masculino,Distrito Federal (DF),,,7000.0,Até 2 anos,Branca
3131,30.0,Masculino,São Paulo (SP),,,14000.0,de 7 a 10 anos,Branca
3132,27.0,Feminino,Pernambuco (PE),Cientista de dados,Júnior,2500.0,Até 2 anos,Branca
3133,24.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,18000.0,de 7 a 10 anos,Branca
3134,25.0,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,Até 2 anos,Branca
3135,40.0,Feminino,Rio Grande do Sul (RS),Cientista de dados,Júnior,5000.0,Até 2 anos,Branca
3136,25.0,Masculino,São Paulo (SP),,,,,Branca
3137,51.0,Masculino,Santa Catarina (SC),Analista de BI,Sênior,10000.0,Mais de 10 anos,Branca
3138,51.0,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca
3139,36.0,Masculino,Goiás (GO),Cientista de dados,Sênior,10000.0,de 7 a 10 anos,Parda
3140,31.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Parda
3141,33.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,3500.0,de 7 a 10 anos,Branca
3142,37.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,7000.0,Até 2 anos,Preta
3143,28.0,Masculino,Alagoas (AL),,,,,Branca
3144,33.0,Masculino,Minas Gerais (MG),,,22500.0,de 7 a 10 anos,Branca
3145,28.0,Feminino,Bahia (BA),,,,,Branca
3146,,,,,,,,
3147,29.0,Masculino,São Paulo (SP),,,,,Branca
3148,24.0,Masculino,Paraná (PR),Cientista de dados,Júnior,5000.0,Até 2 anos,Branca
3149,26.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,27500.0,de 3 a 4 anos,Branca
3150,52.0,Feminino,Rio de Janeiro (RJ),,,,,Parda
3151,51.0,Masculino,Paraná (PR),Analista de Dados,Sênior,7000.0,de 4 a 6 anos,Branca
3152,32.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,7000.0,Até 2 anos,Parda
3153,25.0,Masculino,Distrito Federal (DF),Engenheiro de dados,Júnior,2500.0,Até 2 anos,Preta
3154,36.0,Masculino,São Paulo (SP),Analista de BI,Sênior,14000.0,de 3 a 4 anos,Branca
3155,25.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Pleno,7000.0,Até 2 anos,Branca
3156,26.0,Feminino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Parda
3157,26.0,Feminino,Minas Gerais (MG),Engenheiro de dados,Pleno,10000.0,Até 2 anos,Branca
3158,33.0,Masculino,Rio de Janeiro (RJ),Outra opção,Pleno,7000.0,de 3 a 4 anos,Parda
3159,37.0,Feminino,Paraná (PR),,,10000.0,de 3 a 4 anos,Parda
3160,43.0,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Branca
3161,31.0,Masculino,Paraná (PR),,,10000.0,de 7 a 10 anos,Branca
3162,32.0,Masculino,São Paulo (SP),,,,,Parda
3163,41.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Sênior,5000.0,de 4 a 6 anos,Preta
3164,26.0,Masculino,Bahia (BA),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca
3165,40.0,Feminino,Paraná (PR),,,18000.0,Mais de 10 anos,Branca
3166,29.0,Feminino,Santa Catarina (SC),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca
3167,36.0,Masculino,Santa Catarina (SC),Analista de Dados,Sênior,7000.0,de 4 a 6 anos,Branca
3168,33.0,Masculino,Goiás (GO),Cientista de dados,Pleno,7000.0,de 4 a 6 anos,Parda
3169,29.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 7 a 10 anos,Parda
3170,26.0,Masculino,Paraná (PR),Cientista de dados,Júnior,7000.0,de 4 a 6 anos,Branca
3171,37.0,Masculino,Minas Gerais (MG),,,,,Branca
3172,29.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca
